PERMIT NUMBER,OWNER NAME,OPERATING NAME,STREET,CITY,STATE,ZIP,COUNTY,Latitude,Longitude
CA-W-17146,"OLD VINE WINE PARTNERS, LLC",T-VINE CELLARS,810 FOOTHILL BLVD,CALISTOGA,CA,94515,NAPA,38.5746348,-122.5771191
CA-W-23991,"MISSION PEAK WINE, INC.",MISSION PEAK WINE,8116 MILL CREEK RD,FREMONT,CA,94539,ALAMEDA,37.5211747,-121.8750048
CA-W-16366,"BEAUX CHEVAUX, LLC",BEAUX CHEVAUX,8129 PONDEROSA WAY,MOUNTAIN RANCH,CA,95246,CALAVERAS,38.2001088,-120.5340676
CA-W-17674,"TOAST OF THE TOWN, INC.",SAN PASQUAL WINERY,8140 CENTER ST,LA MESA,CA,91942,SAN DIEGO,32.7719432,-117.0221688
CA-W-16674,CORRALITOS RIDGE VINEYARDS CORPORATION,CORRALITIOS RIDGE WINERY,815 ALMAR AVE UNIT H,SANTA CRUZ,CA,95060,SANTA CRUZ,36.9595658,-122.0441466
CA-W-23499,"AMBROSE VENTURES, LLC",VOLUPTUARY,8161 BELVEDERE AVE STE C,SACRAMENTO,CA,95826,SACRAMENTO,38.5383277,-121.4068376
CA-W-16739,"TOAST OF THE TOWN, INC.",SAN PASQUAL WINERY,8167 CENTER ST,LA MESA,CA,91942,SAN DIEGO,32.7715894,-117.0213181
CA-W-22599,WYATT OAKS WINERY LLC,WYATT OAKS WINERY,8167 CENTER ST,LA MESA,CA,91942,SAN DIEGO,32.7715894,-117.0213181
CA-W-16574,"HOURGLASS WINE COMPANY, INC.",HOURGLASS WINE COMPANY,817 LOMMEL RD,CALISTOGA,CA,94515,NAPA,38.578027,-122.51756
CA-W-22436,"EASTMAN-MARIE, LLC",JAFFURS WINE CELLARS,819 E MONTECITO ST,SANTA BARBARA,CA,93103,SANTA BARBARA,34.4241946,-119.6835904
CA-W-22651,FAETHM INC,FINGERS CROSSED,82 W CATALINA DR,OAK VIEW,CA,93022,,34.410091,-119.2980585
CA-W-799,"BUEHLER VINEYARDS, INC.",BUEHLER VINEYARDS,820 GREENFIELD RD,SAINT HELENA,CA,94574,NAPA,38.5154506,-122.3879088
CA-W-21898,SEQUOIA RANCH WINES LLC,TOPA MOUNTAIN WINERY,821 W OJAI AVE,OJAI,CA,93023,VENTURA,34.4428164,-119.2566621
CA-W-23147,"WILLAMETTE VALLEY VINEYARDS, INC.",WILLAMETTE WINEWORKS,824 SUTTER ST,FOLSOM,CA,95630,SACRAMENTO,38.6766777,-121.1788686
CA-W-23781,"FORTUNATE SON WINES, LLC",FORTUNATE SON,825 FULTON LN,ST. HELENA,CA,94574,,38.5104811,-122.4701869
CA-W-21877,DENISE AWREY AND MICHAEL AWREY,GHOST HORSE VINEYARD,828 PILE ST,RAMONA,CA,92065,,33.0697872,-116.8420391
CA-W-23163,"MORALES FAMILY EVENT'S, LLC",AGAPE WINERY,8281 ROAD 234,TERRA BELLA,CA,93270,TULARE,35.9401309,-119.0504703
CA-W-16704,"MIRABELLA ENTERPRISES, INC.",LAS FLORES WINERY,8281 ROAD 234,TERRA BELLA,CA,93270,TULARE,35.9401309,-119.0504703
CA-W-15352,ROBERT WARREN PETERSON,TEAM ZIN,830 JURY CT,SAN JOSE,CA,95112,SANTA CLARA,37.3702298,-121.8951561
CA-W-15014,BIG BASIN VINEYARDS LLC,BIG BASIN VINEYARDS,830 MEMORY LN,BOULDER CREEK,CA,95006,SANTA CLARA,37.1819081,-122.1599252
CA-W-23371,"KELLOGG CREEK ASSOCIATES, LLC",NUNN FAMILY VINEYARDS,830 SUNSET RD BLDG,BRENTWOOD,CA,94513,CONTRA COSTA,37.9563483,-121.6811914
CA-W-21969,SEVEN ANGELS CELLARS LLC,SEVEN ANGELS,830 TEMPLETON RD,TEMPLETON,CA,93465,SAN LUIS OBISPO,35.533445,-120.697887
CA-W-23846,"ONEHOPE, INC",ONEHOPE,8301 SAINT HELENA HWY,NAPA,CA,94558,NAPA,38.4474871,-122.4125072
CA-W-22030,POTT WINE,POTT WINE,"831 LATOUR CT STE B, C & D",NAPA,CA,94558,NAPA,38.2554615,-122.2723007
CA-W-23522,"PERLISS ESTATE VINEYARDS, LLC",PERLISS ESTATE VINEYARDS,"831 LATOUR CT STE B, C AND D",NAPA,CA,94558,NAPA,38.2554615,-122.2723007
CA-W-23084,"CV WINE, LLC",FE WINES,831 LATOUR CT STE C,NAPA,CA,94558,NAPA,38.2554615,-122.2723007
CA-W-2977,"CORDA WINERY, INC.",CORDA WINERY,833 CHILENO VALLEY RD,PETALUMA,CA,94952,SONOMA,38.207443,-122.6753597
CA-W-17023,"BARRY SINGER GALLERY, INC",SINGER CELLARS,833 CHILENO VALLEY RD,PETALUMA,CA,94952,SONOMA,38.207443,-122.6753597
CA-W-17226,"VILLA VALLECITO VINEYARDS, INC.",VILLA VALLECITO VINEYARDS,8330 AIROLA RD,VALLECITO,CA,95251,CALAVERAS,38.0236328,-120.4799526
CA-W-21322,"VINA MODA, INC.",VINA MODA WINERY,8330 AIROLA RD,VALLECITO,CA,95251,,38.0236328,-120.4799526
CA-W-21553,"GLUNZ FAMILY WINERY & CELLARS, INC.",GLUNZ FAMILY WINERY & CELLARS,8331 E HIGHWAY 46,PASO ROBLES,CA,93446,SAN LUIS OBISPO,35.6573495,-120.5455844
CA-W-621,RANCHO SOTOYOME INCORPORATED,JOHNSON'S ALEXANDER VALLEY WINES,8333 STATE HIGHWAY 128,HEALDSBURG,CA,95448,SONOMA,38.6568447,-122.7943914
CA-W-15720,"SEQUOIA GROVE VINEYARDS LP, SQV LLC GENERAL PARTNER",SEQUOIA GROVE VINEYARDS,8338 ST. HELENA HWY,RUTHERFORD,CA,94573,NAPA,38.4498999,-122.411818
CA-W-22720,WEST DRY CREEK ROAD PROPERTIES LLC,RAYMOND BURR VINEYARDS,8339 W DRY CREEK RD,HEALDSBURG,CA,95448,SONOMA,38.6926955,-122.9662358
CA-W-22235,"RANCHO DEL LAGO, LLC",LAGO GIUSEPPE WINERY,8345 GREEN VALLEY RD,TEMPLETON,CA,93446,SAN LUIS OBISPO,35.5355007,-120.8388804
CA-W-21230,"FOLEY FAMILY WINES, INC.",FOLEY JOHNSON,8350 ST HELENA HWY,RUTHERFORD,CA,94573,NAPA,38.4503113,-122.4135879
CA-W-21761,WINDMILL RIDGE ENTERPRISES INC.,WINDMILL RIDGE WINERY,8350 W LINNE RD,TRACY,CA,95304,SAN JOAQUIN,37.6957149,-121.4085508
CA-W-16893,"LA GRANJA WINERY, INC.",LA GRANJA WINERY,8355 VINEYARD DR,PASO ROBLES,CA,93446,SAN LUIS OBISPO,35.6131742,-120.8445024
CA-W-23836,SLAMDANCE KOOPERATIEVE WINES LIMITED LIABILITY CO.,SLAMDANCE KO?PERATIEVE WINES,8355 VINEYARD DR,PASO ROBLES,CA,93446,,35.6131742,-120.8445024
CA-W-21995,"THACHER WINERY & VINEYARD, INC.",THACHER WINERY,8355 VINEYARD DR,PASO ROBLES,CA,93446,SAN LUIS OBISPO,35.6131742,-120.8445024
CA-W-23115,"TOAST OF THE TOWN, INC",SAN PASQUAL WINERY,8364 LA MESA BLVD,LA MESA,CA,91942,SAN DIEGO,32.7657303,-117.0179078
CA-W-2956,"ZD WINES, LLC",ZD WINES,8383 SILVERADO TRL,NAPA,CA,94558,NAPA,38.4766245,-122.3896475
CA-W-2712,CAROLYN A. SOMOGYI,ROCKY CREEK WINERY,8395 W HIGHWAY 46,TEMPLETON,CA,93465,SAN LUIS OBISPO,35.5351835,-120.8416836
CA-W-17334,COGHLAN VINEYARD LLC,COGHLAN VINEYARD,84 INDUSTRIAL WAY,BUELLTON,CA,93427,SANTA BARBARA,34.6116098,-120.2004654
CA-W-22143,ALEX J RUSSAN,ALEXANDER JULES,84 INDUSTRIAL WAY UNIT C,BUELLTON,CA,93427,USA,34.6116098,-120.2004654
CA-W-23092,NANI WINE COMPANY LLC,FINAL GIRL,84 INDUSTRIAL WAY UNIT C,BUELLTON,CA,93427,SANTA BARBARA,34.6116098,-120.2004654
CA-W-23760,GOOD BOY WINE LLC,GOOD BOY WINE,84 INDUSTRIAL WAY UNIT C,BUELLTON,CA,93427,SANTA BARBARA,34.6116098,-120.2004654
CA-W-23862,BRAVO WEST WINES LLC,M?S ALL? WINES,84 INDUSTRIAL WAY UNIT C,BUELLTON,CA,93427,SANTA BARBARA,34.6116098,-120.2004654
CA-W-24043,TYLER REILLY SIMMONS,REUNION WINE,84 INDUSTRIAL WAY UNIT C,BUELLTON,CA,93427,SANTA BARBARA,34.6116098,-120.2004654
CA-W-23093,"ROARK WINE COMPANY, LLC",ROARK WINE COMPANY,84 INDUSTRIAL WAY UNIT C,BUELLTON,CA,93427,SANTA BARBARA,34.6116098,-120.2004654
CA-W-15396,"SEVEN STONES WINERY, LLC",SEVEN STONES WINERY,840 MEADOWOOD LN,SAINT HELENA,CA,94574,NAPA,38.5174706,-122.4583288
CA-W-15128,O'NEILL BEVERAGES CO. LLC,O'NEILL VINTNERS & DISTILLERS,8418 S LAC JAC AVE,PARLIER,CA,93648,FRESNO,36.6123989,-119.482989
CA-W-1583,"ST. SUPERY, INC.",ST. SUPERY VINEYARDS & WINERY,8440 ST. HELENA HWY,RUTHERFORD,CA,94573,NAPA,38.4553181,-122.4143806
CA-W-22442,PERNOD RICARD WINEMAKERS NAPA LLC,MUMM NAPA ESTATES,8445 SILVERADO TRL,NAPA,CA,94558,NAPA,38.47799,-122.3906124
CA-W-21037,"NAKEDWINES.COM, INC.",NAKEDWINES.COM,8450 SONOMA HWY,KENWOOD,CA,95452,,38.4217037,-122.5600684
CA-W-21036,"STONECUSHION, INC.",ST. ANNE'S CROSSING,8450 SONOMA HWY,KENWOOD,CA,95452,SONOMA,38.4217037,-122.5600684
CA-W-21335,"PEJU FAMILY OPERATING PARTNERSHIP, LP",PEJU FAMILY WINERY,8466 SAINT HELENA HWY,RUTHERFORD,CA,94573,NAPA,38.4557033,-122.4172813
CA-W-23394,VINE VINEYARDS,VINE VINEYARDS,8485 PHARMER DR,GILROY,CA,95020,SANTA CLARA,37.0217549,-121.6544107
CA-W-24001,"STRATUS WINE & SPIRITS, LLC",1849,849 ZINFANDEL LN,SAINT HELENA,CA,94574,,38.485519,-122.43762
CA-W-17495,"WHEELER WINERY, INC.",DE LOACH WINERY,849 ZINFANDEL LN,SAINT HELENA,CA,94574,NAPA,38.485519,-122.43762
CA-W-23859,ALAIN P. LEONNET,LION IMPORTS,849 ZINFANDEL LN,SAINT HELENA,CA,94574,NAPA,38.485519,-122.43762
CA-W-23932,"SLJ GROUP, INC.",LIONSTONE INTERNATIONAL,849 ZINFANDEL LN,SAINT HELENA,CA,94574,,38.485519,-122.43762
CA-W-1016,"RAYMOND VINEYARD & CELLAR, INC.",RAYMOND VINEYARD & CELLAR,849 ZINFANDEL LN,SAINT HELENA,CA,94574,NAPA,38.485519,-122.43762
CA-W-22227,WELLPLACED INC,ETHIC CIDERS,8490 OCCIDENTAL RD,SEBASTOPOL,CA,95472,CA,38.4258048,-122.8570454
CA-W-15451,WEST COAST ACQUISITION COMPANY,SIMPSON MEADOW WINERY,8492 ROAD 20,MADERA,CA,93637,MADERA,36.8727397,-120.1829683
CA-W-21565,"BWSC, LLC",WINC,850 A E STOWELL RD,SANTA MARIA,CA,93455,SANTA BARBARA,34.9370444,-120.4226458
CA-W-2585,DAREK ALLEN TROWBRIDGE,OLD WORLD WINERY,850 RIVER RD,FULTON,CA,95439,SONOMA,38.495894,-122.766331
CA-W-2517,"HONIG VINEYARD AND WINERY, LLC",HONIG VINEYARD & WINERY,850 RUTHERFORD RD,RUTHERFORD,CA,94573,NAPA,38.4681475,-122.4040529
CA-W-16637,R-GOLDEN LAND CORP.,ROCKIN' R WINERY,8500 UNION RD SUITE C,PASO ROBLES,CA,93446,SAN LUIS OBISPO,35.6494025,-120.5416831
CA-W-3464,"CHRISTIES OF SONOMA, INC.",CHRISTIES OF SONOMA,851 LIMERICK LN,HEALDSBURG,CA,95448,SONOMA,38.5887922,-122.8332625
CA-W-17439,"VISZLAY VINEYARDS, LLC",VISZLAY VINEYARDS,851 LIMERICK LN,HEALDSBURG,CA,95448,SONOMA,38.5887922,-122.8332625
CA-W-16189,"VERSATILE VINES, LLC",BLAGDEN WINES,851 MAGNOLIA DR,HEALDSBURG,CA,95448,SONOMA,38.5922955,-122.8619903
CA-W-15317,RANDLE GENE JOHNSON,CALAFIA WINES,851 MAGNOLIA DR,HEALSDBURG,CA,95448,SONOMA,38.5922955,-122.8619903
CA-W-17469,"CHRONICLE WINES, INC.",CHRONICLE WINES,851 MAGNOLIA DR,HEALDSBURG,CA,95448,SONOMA,38.5922955,-122.8619903
CA-W-23475,"VINTAGES, VINES AND WINE, LLC",CLARICE WINE COMPANY,851 MAGNOLIA DR,HEALDSBURG,CA,95448,SONOMA,38.5922955,-122.8619903
CA-W-23434,"D. NOVY LEE, LLC",FLAUNT WINE COMPANY,851 MAGNOLIA DR,HEALDSBURG,CA,95448,SONOMA,38.5922955,-122.8619903
CA-W-16747,GRAPEWAGON CORPORATION,GRAPEWAGON CORP.,851 MAGNOLIA DR,HEALDSBURG,CA,95448,SONOMA,38.5922955,-122.8619903
CA-W-21352,"SONOMA VALLEY VINEYARDS, INC",SANGIACOMO FAMILY WINES,851 MAGNOLIA DR,HEALDSBURG,CA,95448,SONOMA,38.5922955,-122.8619903
CA-W-23752,MOLLDOLL LLC,ULLAGE WINES,851 MAGNOLIA DR,HEALDSBURG,CA,95448,SONOMA,38.5922955,-122.8619903
CA-W-17811,"SANTA MONICA MOUNTAINS FARMSTEAD, LLC",SANTA MONICA MOUNTAINS FARMSTEAD,853 VIA ALONDRA,CAMARILLO,CA,93012,VENTURA,34.22667,-119.022996
CA-W-16692,JOSEPH ALEXANDER VILLICANA II AND MONICA VILLICANA,LA FETE,8530 VINEYARD DR,PASO ROBLES,CA,93446,SAN LUIS OBISPO,35.6182119,-120.8442866
CA-W-15939,"MATHY WINERY, LLC",DUTCHER CROSSING,8533 DRY CREEK RD,HEALDSBURG,CA,95448,SONOMA,38.7097818,-122.9740471
CA-W-1726,STEVEN F. GODDE,CAMEO RANCH AND WINERY,8539 W AVENUE H,LANCASTER,CA,93536,LOS ANGELES,34.7220006,-118.2810344
CA-W-23493,BROKEN MAST BEVERAGE COMPANY LLC,BROKEN MAST BEVERAGE COMPANY,855 CAPITOLIO WAY STE 5,SAN LUIS OBISPO,CA,93401,SAN LUIS OBISPO,35.2577571,-120.6428144
CA-W-23533,PERNOD RICARD KENWOOD HOLDING LLC,KENWOOD VINEYARDS,8555 SONOMA HWY,KENWOOD,CA,95452,SONOMA,38.4246157,-122.552476
CA-W-23303,CSN-LLC,PRINDLE HOUSE CELLARS,8560 E CENTER ST,MOKELUMNE HILL,CA,95245,CALAVERAS,38.3021269,-120.70156
CA-W-23860,"BEKH CELLARS, INC.",WATERS EDGE WINERY,"8560 VINEYARD STE 406, 407 & 408 AVE",RANCHO CUCAMONGA,CA,91730,SAN BERNARDINO,34.098854,-117.6121292
CA-W-1891,"ALBAN VINEYARDS, INC.",ALBAN VINEYARDS,8575 ORCUTT RD,ARROYO GRANDE,CA,93420,SAN LUIS OBISPO,35.1847222,-120.553243
CA-W-23011,DONALD ARNDT & JENNIFER ARNDT,ARNDT FAMILY WINES,8585 CROSS CANYONS RD,SAN MIGUEL,CA,93451,SAN LUIS OBISPO,35.7537682,-120.6772652
CA-W-16571,"JETTLYNN WINERY, LLC",JETTLYNN WINERY,8585 CROSS CANYONS RD,SAN MIGUEL,CA,93451,SAN LUIS OBISPO,35.7537682,-120.6772652
CA-W-22615,"SAN MIGUEL WINEWORKS, INC.",LOCATELLI WINERY,8585 CROSS CANYONS RD,SAN MIGUEL,CA,93451,,35.7537682,-120.6772652
CA-W-17151,"SEVEN QUAILS VINEYARDS, INC.",SEVEN QUAILS VINEYARDS,8585 CROSS CANYONS RD,SAN MIGUEL,CA,93451,SAN LUIS OBISPO,35.7537682,-120.6772652
CA-W-23265,"MCKINNEY FAMILY VINEYARDS, LLC",MCKINNEY FAMILY VINEYARDS,"86 INDUSTRIAL WAY UNIT A, B & C",BUELLTON,CA,93427,SANTA BARBARA,34.6118406,-120.2001948
CA-W-15746,KIMBERTON WINES LLC,BUCCELLA,860 KAISER RD SUITE I,NAPA,CA,94558,NAPA,38.2580643,-122.2727438
CA-W-15559,"ZICHICHI FAMILY VINEYARD & WINERY, INC.",ZICHICHI FAMILY VINEYARD & WINERY,8626 W DRY CREEK RD,HEALDSBURG,CA,95448,SONOMA,38.6960654,-122.9646074
CA-W-23352,"OGOPOGO BREWING, LLC",OGOPOGO BREWING,864 COMMERCIAL AVE,SAN GABRIEL,CA,91776,LOS ANGELES,34.0959289,-118.0887206
CA-W-2446,"A.V.V. WINERY CO., LLC",ALEXANDER VALLEY VINEYARDS,8644 HIGHWAY 128,HEALDSBURG,CA,95448,SONOMA,38.65649,-122.786907
CA-W-15851,DENNIS JOHN DEGHER,DOMAINE DEGHER WINES,8650 CENTRA,PASO ROBLES,CA,93446,SAN LUIS OBISPO,35.7293791,-120.7043447
CA-W-22527,"LOST CAUSE MEADERY, LLC",LOST CAUSE MEADERY,8665 MIRALANI DR STE 100,SAN DIEGO,CA,92126,,32.8960939,-117.1372986
CA-W-21944,"VANBRINK, INC.",CHARLIE & ECHO,8680 MIRALANI DR STE 113-114,SAN DIEGO,CA,92126,SAN DIEGO,32.8966532,-117.1372753
CA-W-15171,"SERINE-CANNONAU VINEYARD, INC.",TH VINEYARDS,870 ARBOR RD,PASO ROBLES,CA,93446,SAN LUIS OBISPO,35.6052121,-120.716965
CA-W-23863,WILLIAM HENRY WINEWORKS LLC,WINEWORKS SEBASTOPOL,870 GRAVENSTEIN HIGHWAY NORTH,SEBASTOPOL,CA,95472,SONOMA,38.4093498,-122.840996
CA-W-23354,"OCCIDENTAL ROAD CELLARS, LLC",OCCIDENTAL ROAD CELLARS,870 GRAVENSTEIN HWY N,SEBASTOPOL,CA,95472,SONOMA,38.4093498,-122.840996
CA-W-16126,NUAGE LLC,BELLE GLOS,8700 CONN CREEK RD,RUTHERFORD,CA,94573,NAPA,38.4698647,-122.3987071
CA-W-2226,STE. MICHELLE WINE ESTATES LTD.,VILLA MT. EDEN WINERY,8711 SILVERADO TRL,SAINT HELENA,CA,94574,NAPA,38.4863071,-122.4045762
CA-W-21559,STEPHEN RANDALL VANNATTA,V. BESO VINEYARD,8718 GRANT LINE RD,ELK GROVE,CA,95624,SACRAMENTO,38.441342,-121.2898384
CA-W-15285,M WINERY LLC,M WINERY,873 E PINE ST,LODI,CA,95240,SAN JOAQUIN,38.1343313,-121.2554607
CA-W-3232,"WEND-TYLER WINERY, INC.",WEND-TYLER WINERY,8737 SHOEMAKER AVE,MODESTO,CA,95358,STANISLAUS,37.6674867,-121.1552396
CA-W-21577,"MOUNTAIN VALLEY VINEYARDS, INC.",FOGLINE VINEYARDS,875 RIVER RD,FULTON,CA,95439,SONOMA,38.497928,-122.766893
CA-W-23065,NIG LLC,MARKUS WINE CO.,8751 E HIGHWAY 12,VICTOR,CA,95253,SAN JOAQUIN,38.1382323,-121.2083037
CA-W-17015,"MCCAY CELLARS, LLC",MCCAY CELLARS,8751 E HIGHWAY 12,VICTOR,CA,95253,SAN JOAQUIN,38.1382323,-121.2083037
CA-W-2592,"R. LAWSON ENTERPRISES, LLC",WILDROSE VINEYARDS,8751 E HIGHWAY 12,VICTOR,CA,95253,SAN JOAQUIN,38.1382323,-121.2083037
CA-W-2895,"SEBASTOPOL VINEYARDS & WINERY, CORP.",DUTTON ESTATE WINERY,8757 GREEN VALLEY RD,SEBASTOPOL,CA,95472,SONOMA,38.4448147,-122.8645014
CA-W-16843,JAMES FAMILY CELLARS LLC,JAMES FAMILY CELLARS,8757 GREEN VALLEY RD,SEBASTOPOL,CA,95472,SONOMA,38.4448147,-122.8645014
CA-W-17456,"PORTER CREEK VINEYARDS, LLC",PORTER CREEK VINEYARDS,8757 WESTSIDE RD,HEALDSBURG,CA,95448,SONOMA,38.5201223,-122.8900236
CA-W-23898,"FOLEY FAMILY WINES, INC.",FERRARI-CARANO VINEYARDS & WINERY,8761 DRY CREEK RD,HEALDSBURG,CA,95448,SONOMA,38.7114035,-122.9782368
CA-W-22572,RICHARD GRAESER,GRAESER WINERY,877 VALLEJO ST,NAPA,CA,94559,NAPA,38.304195,-122.286799
CA-W-2798,"PUERTA DORADA, LLC",MARTIN ESTATE,8780 CONN CREEK RD,RUTHERFORD,CA,94573,NAPA,38.4748193,-122.3985121
CA-W-23330,"ELLA'S VINEYARD, LLC",ELLA'S VINEYARD,8790 E HIGHWAY 41,CRESTON,CA,93432,SAN LUIS OBISPO,35.5352477,-120.5381865
CA-W-20392,"GOLDIN INVESTMENT II, INC.",SLOAN WINERY,88 AUBERGE RD,RUTHERFORD,CA,94573,NAPA,38.494497,-122.396791
CA-W-23257,BFW ENTERPRISES LLC,BENTON FAMILY WINES,880 VALLEJO ST,NAPA,CA,94559,NAPA,38.3045601,-122.2869947
CA-W-22985,RUTLEDGE & VINE LLC,RUTLEDGE & VINE,880 VALLEJO ST,NAPA,CA,94559,NAPA,38.3045601,-122.2869947
CA-W-17318,"LARKIN WINES, INC.",LARKIN WINES,880 VALLEJO ST SUITE 3,NAPA,CA,94558,NAPA,38.3045601,-122.2869947
CA-W-23153,3 OAKS VINEYARD INC.,3 OAKS VINEYARD,8807 N SUNNYSIDE AVE,CLOVIS,CA,93619,FRESNO,36.8636251,-119.6934391
CA-W-16361,"COTERIE CELLARS, INC.",COTERIE CELLARS,885 W JULIAN ST,SAN JOSE,CA,95126,SANTA CLARA,37.3339779,-121.9076193
CA-W-16089,OWEN D. ALBINI,ALBINI FAMILY VINEYARDS,886 JENSEN LN,WINDSOR,CA,95492,SONOMA,38.5473243,-122.7900939
CA-W-15806,DEAN THOMAS HART,RIGART GARAGE WINERY,89 DONALDSON WAY,AMERICAN CANYON,CA,94503,NAPA,38.1702107,-122.2601548
CA-W-3181,HALTER WINERY LLC,HALTER RANCH VINEYARD,8910 ADELAIDA RD,PASO ROBLES,CA,93446,SAN LUIS OBISPO,35.6408219,-120.8548067
CA-W-21205,"WINE MAKERS, INC.",THE WINE TAILOR,8916 FOOTHILL BLVD STE K3,RANCHO CUCAMONGA,CA,91730,SAN BERNARDINO,34.1073771,-117.6093011
CA-W-22914,SHORELINE CELLARS INC.,WATERS EDGE WINERY - RANCHO CUCAMONGA,8916 FOOTHILL BLVD STE K3,RANCHO CUCAMONGO,CA,91730,SAN BERDINO,34.1073771,-117.6093011
CA-W-22352,CULT OF 8,FOLKTALE,8940 CARMEL VALLEY RD,CARMEL,CA,93923,MONTEREY,36.5284577,-121.8197026
CA-W-15995,ROBERT J. GOLDSPINK,GRANITE RIDGE VINEYARD,895 GRANITE RIDGE DR,SANTA CRUZ,CA,95065,SANTA CRUZ,37.047385,-121.990173
CA-W-22309,JEFFREY ADKINS,ADKINS FAMILY VINEYARD,8980 GRANT LINE RD,ELK GROVE,CA,95624,SACRAMENTO,38.4317447,-121.3002589
CA-W-21768,"HERINGER ESTATES WINERY, LLC",HERINGER ESTATES WINERY,8981 DISTRICT CT,SACRAMENTO,CA,95826,SACRAMENTO,38.5286539,-121.3719792
CA-W-17074,"BELLA CAVALLI, LLC",BELLA CAVALLI FARMS & WINERY,90 EASY ST,BUELLTON,CA,93427,SANTA BARBARA,34.6240407,-120.1869826
CA-W-17803,CLAYTON BRUCE GARLAND,CALIFORNIA BEER AND WINE DISTRIBUTORS,90 EASY ST,BUELLTON,CA,93427,SANTA BARBARA,34.6240407,-120.1869826
CA-W-22608,ROBERT AND EMILY DAFOE,DOMAINE DAFOE,90 EASY ST,BUELLTON,CA,93460,,34.6240407,-120.1869826
CA-W-17572,ETIENNE TERLINDEN,ETIENNE TERLINDEN,90 EASY ST,BUELLTON,CA,93427,SANTA BARBARA,34.6240407,-120.1869826
CA-W-22035,"MELVINO, LLC",LUCKY DOGG WINERY,90 EASY ST,BUELLTON,CA,93427,SANTA BARBARA,34.6240407,-120.1869826
CA-W-17661,"LUDLOW STREET VINEYARDS, LLC",LUDLOW STREET VINEYARDS,90 EASY ST,BUELLTON,CA,93427,SANTA BARBARA,34.6240407,-120.1869826
CA-W-23230,TREVOR THOMAS BETHKE,SAPIEN WINES,90 EASY ST,BUELLTON,CA,93427,SANTA BARBARA,34.6240407,-120.1869826
CA-W-23340,"SKYENNA, LLC",SKYENNA WINES,90 EASY ST,BUELLTON,CA,93427,SANTA BARBARA,34.6240407,-120.1869826
CA-W-22883,"WILLIAMSON FAMILY WINERY, LLC",WILLIAMSON FAMILY WINES,90 EASY ST,BUELLTON,CA,93427,SANTA BARBARA,34.6240407,-120.1869826
CA-W-23304,BRAND NV LLC,BRAND NAPA VALLEY,90 LONG RANCH RD,SAINT HELENA,CA,94574,NAPA,38.4708756,-122.3579988
CA-W-17289,RYAN DAVID TEETER AND SARA REED TEETER,LA FOLIA WINERY,90 ROCK CREEK RD UNIT #2,COPPEROPOLIS,CA,95228,CALAVERAS,37.9850405,-120.6470882
CA-W-23337,MGWINO HOLDING LLC,MGWINO HOLDING,90 ROCK CREEK RD UNIT 9,COPPEROPOLIS,CA,95228,CALAVERAS,37.9849057,-120.6472171
CA-W-3361,MILLER WINE WORKS LLC,MILLER WINE WORKS,90 ROCK CREEK RD UNIT 9,COPPEROPOLIS,CA,95228,CALAVERAS,37.9849057,-120.6472171
CA-W-15948,"MOLLYDOOKER INTERNATIONAL, LLC",MOLLYDOOKER,90 ROCK CREEK RD UNIT 9,COPPEROPOLIS,CA,95228,CALAVERAS,37.9849057,-120.6472171
CA-W-22908,"MHM GLASS ETCHING, INC.",MHM GLASS ETCHING,900 CIVIC CENTER DR,NATIONAL CITY,CA,91950,SAN DIEGO,32.6683728,-117.1145716
CA-W-23636,"RIVERS-MARIE WINES, LLC",RIVERS-MARIE WINES,900 FOOTHILL BLVD,CALISTOGA,CA,94515,NAPA,38.5747716,-122.5774173
CA-W-22874,"BIG OAK RANCH, LLC",LIGHTPOST WINERY,900 LIGHTPOST WAY UNIT 2,MORGAN HILL,CA,95037,SANTA CLARA,37.1541375,-121.6558488
CA-W-17651,"DOM WHITNEY WINES, LLC",DOM WHITNEY WINES,9000 WINDSOR RD STE B,WINDSOR,CA,95492,SONOMA,38.5475332,-122.8165732
CA-W-17607,"BALO VINEYARDS, LLC",BALO VINEYARDS,9001 HIGHWAY 128,PHILO,CA,95466,MENDOCINO,39.0610674,-123.4330972
CA-W-21235,SIGNAL RIDGE VINEYARDS LLC,SIGNAL RIDGE VINEYARD,9001 HIGHWAY 128,PHILO,CA,95466,MENDOCINO,39.0610674,-123.4330972
CA-W-22882,"SMITH STORY WINE CELLARS, LLC",SMITH STORY WINE CELLARS,9001 HIGHWAY 128,PHILO,CA,95466,MENDOCINO,39.0610674,-123.4330972
CA-W-17503,CYNTHIA L. PAULSON & DEBORAH E. SCHATZLEIN,BINK WINES,9001 HWY 128,PHILO,CA,95466,MENDOCINO,39.0610674,-123.4330972
CA-W-23678,"GOOD LIFE PROPERTY, LLC",GOOD LIFE PROPERTY,9005 RIVER RD,SACRAMENTO,CA,95832,SACRAMENTO,38.4336456,-121.5256906
CA-WS-19001,"FRITZ CELLARS, INC.",VINO VALPREDO WINE COMPANY,9006 WINDSOR RD,WINDSOR,CA,95492,SONOMA,38.5473661,-122.8165387
CA-W-21450,TOULON WINE COMPANY LLC,AVINODOS WINES,901 ENTERPRISE WAY STE B,NAPA,CA,94558,NAPA,38.2586856,-122.2736068
