PERMIT NUMBER,OWNER NAME,OPERATING NAME,STREET,CITY,STATE,ZIP,COUNTY,Latitude,Longitude,Merge_Name
CA-W-22290,TREASURY WINE ESTATES AMERICAS COMPANY,STERLING VINEYARDS,1111 DUNAWEAL LN,CALISTOGA,CA,94515,NAPA,38.5699273,-122.5544297,STERLING
CA-W-16490,"JACKSON FAMILY WINES, INC.",STONESTREET WINERY,7111 HIGHWAY 128,HEALDSBURG,CA,95448,SONOMA,38.6624821,-122.8173529,STONESTREET
CA-W-2939,COOK FAMILY WINERY (GLENN E. & GAYLE S. COOK),STONEY SPRINGS WINERY,264 CRYSTAL SPRINGS RD,SAINT HELENA,CA,94574,NAPA,38.561264,-122.4967396,STONEY SPRINGS
CA-W-24035,STONY HILL VINEYARD LLC,STONY HILL VINEYARD,3331 N ST. HELENA HWY,SAINT HELENA,CA,94574,NAPA,38.5381157,-122.5078291,STONY HILL
CA-W-23608,JOHN ROSS STOREY,STOREY WINE GROUP,10200 SONOMA HIGHWAY HWY,KENWOOD,CA,95452,SONOMA,38.4063036,-122.5419918,STOREY GROUP
CA-W-15069,"BLACKTHORN ENTERPRISES, INC.",STOVER OAKS VINEYARD & WINERY,401 SAINT HELENA HWY,SAINT HELENA,CA,94574,NAPA,38.4889554,-122.4531817,STOVER OAKS
CA-W-2646,"GEORGE ALTAMURA, SR.",STRACK VINEYARD,1 EXECUTIVE WAY,NAPA,CA,94558,NAPA,38.2239412,-122.2567435,STRACK
CA-W-22533,"STRALA VINEYARDS, LLC",STRALA VINEYARDS,3106 SILVERADO TRL,NAPA,CA,94558,NAPA,38.3488982,-122.282978,STRALA
CA-W-23676,FULL CELLAR PARTNERS LLC,STRINGER CELLARS,1200 AMERICAN WAY,WINDSOR,CA,95492,SONOMA,38.5296929,-122.799854,STRINGER
CA-W-2594,MADRONA PROPERTY COMPANY,STUHLMULLER VINEYARDS,4951 W SODA ROCK LN,HEALDSBURG,CA,95448,SONOMA,38.6367482,-122.7988621,STUHLMULLER
CA-W-17260,"SUACCI CARCIERE WINES, L.L.C.",SUACCI CARCIERE WINES,981 AIRWAY CT STE E & F,SANTA ROSA,CA,95403,SONOMA,38.4751349,-122.73559,SUACCI CARCIERE
CA-W-24082,"SC CELLARS, LLC",SUBJECT TO CHANGE,"6450 FIRST ST STE D,K,L, J",FORESTVILLE,CA,95436,SONOMA,38.4735237,-122.8902721,SUBJECT TO CHANGE
CA-W-22254,SUGARLOAF VENTURES LLC,SUGARLOAF CUSTOM CRUSH,6705 CRISTO LN,SANTA ROSA,CA,95409,SONOMA,38.4465684,-122.6024999,SUGARLOAF CUSTOM CRUSH
CA-W-22932,VITE GALLERON WINERY LLC,SULLIVAN VINEYARDS,1090 GALLERON RD,RUTHERFORD,CA,94574,NAPA,38.477359,-122.429331,SULLIVAN
CA-W-15578,"SUMMIT LAKE VINEYARDS & WINERY, LLC",SUMMIT LAKE VINEYARDS,2000 SUMMIT LAKE DR,ANGWIN,CA,94508,NAPA,38.599305,-122.46083,SUMMIT LAKE
CA-W-1868,FRANE FRANICEVIC,SUNCE' WINERY,1839 OLIVET RD,SANTA ROSA,CA,95401,SONOMA,38.4646585,-122.8171289,SUNCE'
CA-W-22733,"LAIRD FAMILY ESTATE, LLC",SUNRISE RANCH WINERY,1 KIRKLAND RANCH RD,AMERICAN CANYON,CA,94503,NAPA,38.2196508,-122.2292263,SUNRISE RANCH
CA-W-22206,ANTHONY TUNG JU SHEN,SUNSHINE VALLEY VINEYARDS,1155 MEE LN,RUTHERFORD,CA,94574,NAPA,38.4706119,-122.4291175,SUNSHINE VALLEY
CA-W-16055,"SUPER SONOMAN WINE, LLC",SUPER SONOMAN WINE,7730 BELL RD,WINDSOR,CA,95492,SONOMA,38.5371735,-122.8042915,SUPER SONOMAN
CA-W-15251,"SURH CELLARS, INC.",SURH CELLARS,1221 DUHIG RD,NAPA,CA,94559,NAPA,38.2544795,-122.3517923,SURH
CA-W-22117,"VINTAGE WINE ESTATES, INC.",SWANSON VINEYARDS AND WINERY,1271 MANLEY LN,RUTHERFORD,CA,94573,NAPA,38.4503844,-122.4190744,SWANSON AND
CA-W-17370,"J. PETERSON FAMILY WINE COMPANY, LLC",SWITCHBACK RIDGE,1300 SUMMIT LAKE DR,ANGWIN,CA,94508,NAPA,38.59765,-122.451768,SWITCHBACK RIDGE
CA-W-16734,TR ELLIOTT LLC,T R ELLIOTT,2191 LAGUNA RD,SANTA ROSA,CA,95401,SONOMA,38.4687464,-122.8505794,T R ELLIOTT
CA-W-21592,"OLD VINE WINE PARTNERS, LLC",T VINE CELLARS,5584 SILVERADO TRL,NAPA,CA,94558,NAPA,38.3978641,-122.3135419,T VINE
CA-W-16395,"TAFT STREET, INC.",TAFT STREET WINERY,2030 BARLOW LN,SEBASTOPOL,CA,95472,SONOMA,38.423836,-122.858712,TAFT STREET
CA-W-15923,TALISMAN WINES LLC,TALISMAN,21684 EIGHTH ST SUITE 470,SONOMA,CA,95476,SONOMA,38.2595943,-122.4361497,TALISMAN
CA-W-17143,"LEIGH & LEE WINES, LLC",TALLULAH WINES,1221 DUHIG RD,NAPA,CA,94559,NAPA,38.2544795,-122.3517923,TALLULAH
CA-W-2882,MICHAEL S. TALTY,TALTY WINERY,7127 DRY CREEK RD,HEALDSBURG,CA,95448,SONOMA,38.7018159,-122.9549574,TALTY
CA-W-23411,"TALTY WINERY, INC.",TALTY WINERY,7127 DRY CREEK RD,HEALDSBURG,CA,95448,SONOMA,38.7018159,-122.9549574,TALTY
CA-W-16946,"TAMBER BEY VINEYARDS, LLC",TAMBER BEY VINEYARDS,1251 TUBBS LN,CALISTOGA,CA,94515,NAPA,38.5958836,-122.6065815,TAMBER BEY
CA-W-21210,J3 WINE PARTNERS LLC,TANK GARAGE WINERY,1020 FOOTHILL BLVD STE C,CALISTOGA,CA,94515,NAPA,38.575234,-122.5796045,TANK GARAGE
CA-W-21465,"TAPLIN CELLARS, LLC",TAPLIN CELLARS,"190 CAMINO ORUGA STE 5, 9, & 12",NAPA,CA,94558,NAPA,38.2277376,-122.2541354,TAPLIN
CA-W-17339,TARA BELLA WINERY LLC,TARA BELLA WINERY,3701 VIKING RD,SANTA ROSA,CA,95401,SONOMA,38.4825741,-122.8135405,TARA BELLA
CA-W-22742,REBIRTH WINE BRANDS LLC,TARPON CELLARS,5225 SOLANO AVE,NAPA,CA,94558,NAPA,38.3637594,-122.3391379,TARPON
CA-W-16140,"TAYLOR FAMILY VINEYARDS, LLC",TAYLOR FAMILY VINEYARDS,902 ENTERPRISE WAY SUITE P,NAPA,CA,94558,NAPA,38.2587139,-122.2717063,TAYLOR
CA-W-16878,"TAYSON PIERCE ESTATE WINES, LLC",TAYSON PIERCE,5055 SOLANO AVE,NAPA,CA,94558,NAPA,38.3523381,-122.3348428,TAYSON PIERCE
CA-W-3008,TFT #5 LTD.,TEACHWORTH WINERY,4451 ST. HELENA HWY,CALISTOGA,CA,94515,NAPA,38.55845,-122.556703,TEACHWORTH
CA-W-15275,"TEDESCHI COMPANY, LLC",TEDESCHI FAMILY WINERY,2779 GRANT ST,CALISTOGA,CA,94515,NAPA,38.5903518,-122.5936513,TEDESCHI
CA-W-22612,"TEETER-TOTTER, LLC",TEETER-TOTTER,3730 SILVERADO TRL,SAINT HELENA,CA,94574,NAPA,38.554794,-122.5010513,TEETER-TOTTER
CA-W-22597,"TENCH WINERY, LLC",TENCH WINES,7633 SILVERADO TRL,NAPA,CA,94558,NAPA,38.4536739,-122.3622811,TENCH
CA-W-15737,"RISA WINES, LLC",TERISA,1618 CEDAR ST,CALISTOGA,CA,94515,NAPA,38.5790054,-122.5851301,TERISA
CA-W-3035,TERRA SPRINGS LLC,TERRA VALENTINE,620 TRANCAS ST,NAPA,CA,94558,NAPA,38.3260157,-122.2876543,TERRA VALENTINE
CA-W-23778,TERRATORIUM LLC,TERRATORIUM,22020 CARNEROS VINEYARD WAY STE 5,SONOMA,CA,95476,SONOMA,38.2552759,-122.4381754,TERRATORIUM
CA-W-22870,CRAIG S. HANDLY,TERROIR NAPA VALLEY,4550 N SILVERADO TRL,CALISTOGA,CA,94515,NAPA,38.5754844,-122.5495595,TERROIR NAPA VALLEY
CA-W-23574,THE VINEYARD HOUSE LLC,THE VINEYARD HOUSE,3125 N ST. HELENA HWY,ST. HELENA,CA,94574,NAPA,38.5280744,-122.5025304,THE HOUSE
CA-W-23139,GIRONDE CUSTOMS BROKERAGE LLC,THE WINE TRUST,2731 & 2747 NAPA VALLEY CORPORATE DR,NAPA,CA,94558,NAPA,38.248487,-122.275618,THE TRUST
CA-W-23680,GLASSHAUS VINEYARDS LLC,THE 50 BY 50,2332 SILVERADO TRL.,NAPA,CA,94558,NAPA,38.3393813,-122.2797882,THE 50 BY 50
CA-W-22820,THE?ALIXIR?COMPANY,THE ALIXIR COMPANY,21945 CARNEROS LAKE LN STE 1,SONOMA,CA,95476,SONOMA,38.2564761,-122.4385709,THE ALIXIR
CA-W-16247,"ANGEL'S SHARE INTERNATIONAL, INC.",THE BLACK BOTTLE,270 KREUZER LN,NAPA,CA,94559,NAPA,38.280827,-122.2284214,THE BLACK BOTTLE
CA-W-23379,"SODA CANYON CRUSH & HOSPITALITY, LLC",THE CAVES AT SODA CANYON,2275 SODA CANYON RD,NAPA,CA,94558,NAPA,38.3990083,-122.2927451,THE CAVES AT SODA CANYON
CA-W-15561,WALDORF CONCEPTIONS LLC,THE CRUSH,1001 SILVERADO TRL,SAINT HELENA,CA,94574,NAPA,38.5054893,-122.4400002,THE CRUSH
CA-W-21187,"MH VENTURES, LLC",THE DEBATE,4105 CHILES POPE VALLEY RD,ST. HELENA,CA,94574,NAPA,38.5579708,-122.3749973,THE DEBATE
CA-W-20446,"WINSIDE USA, INC.",THE DONUM ESTATE,1160 HOPPER AVE,SANTA ROSA,CA,95403,SONOMA,38.4787228,-122.7408096,THE DONUM
CA-W-23402,"WINSIDE USA, INC.",THE DONUM ESTATE,24520 RAMAL RD,SONOMA,CA,95476,SONOMA,38.2307436,-122.4054398,THE DONUM
CA-W-17137,"M.T. BOTTLES, LLC",THE GRADE CELLARS,1251 TUBBS LN,CALISTOGA,CA,94515,NAPA,38.5958836,-122.6065815,THE GRADE
CA-W-15405,KENNETH SCOTT LIKITPRAKONG,THE HOBO WINE COMPANY,412 TIMOTHY RD SUITE C,SANTA ROSA,CA,95407,SONOMA,38.4297017,-122.7215786,THE HOBO
CA-W-23602,ARRON JOHNSON,THE LODGE WINERY & OLIVE OIL CO,783040 ST HELENA HWY,OAKVILLE,CA,94562,NAPA,38.4364134,-122.4013545,THE LODGE & OLIVE OIL CO
CA-W-22674,"THE MASCOT WINE, LLC",THE MASCOT,1551 OAKVILLE GRADE,OAKVILLE,CA,94562,NAPA,38.4222063,-122.4133508,THE MASCOT
CA-W-16081,"THE MORLET SELECTION, INCORPORATED",THE MORLET SELECTION,2825 ST. HELENA HWY,SAINT HELENA,CA,94574,NAPA,38.5176107,-122.4901739,THE MORLET SELECTION
CA-W-1420,"TPWC, INC.",THE PRISONER WINE COMPANY,1178 GALLERON RD,RUTHERFORD,CA,94573,NAPA,38.4744995,-122.4320374,THE PRISONER
CA-W-17776,E. & J. GALLO WINERY,THE RANCH WINERY,105 ZINFANDEL LN,SAINT HELENA,CA,94574,NAPA,38.4889858,-122.4282924,THE RANCH
CA-W-22746,"THE SETTING WINES, LLC",THE SETTING WINES,1170 TUBBS LN,CALISTOGA,CA,94515,NAPA,38.5918834,-122.6018226,THE SETTING
CA-W-22481,"STONE THE CROWS, LLC",THE THREE TWINS,3730 SILVERADO TRL,SAINT HELENA,CA,94574,NAPA,38.554794,-122.5010513,THE THREE TWINS
CA-W-23657,"JH WINE GROUP, LLC",THE UNFILTERED COLLECTION,2731 AND 2747 NAPA VALLEY CORPORATE DR,NAPA,CA,94558,NAPA,38.248487,-122.275618,THE UNFILTERED COLLECTION
CA-W-21405,"THE WITHERS WINERY HOLDINGS, LLC",THE WITHERS WINERY,1160 HOPPER AVE,SANTA ROSA,CA,95403,SONOMA,38.4787228,-122.7408096,THE WITHERS
CA-W-16796,THE WOODMAR GROUP LLC,THE WOODMAR GROUP,105 ZINFANDEL LN,SAINT HELENA,CA,94574,NAPA,38.4889858,-122.4282924,THE WOODMAR GROUP
CA-W-21917,THEOREM VINEYARDS LLC,THEOREM VINEYARDS,255 PETRIFIED FOREST RD,CALISTOGA,CA,94515,NAPA,38.5763498,-122.61675,THEOREM
CA-W-22824,THIRTY-ONE PRODUCTION LLC,THIRTY-ONE PRODUCTION,620 TRANCAS ST,NAPA,CA,94558,NAPA,38.3260157,-122.2876543,THIRTY-ONE PRODUCTION
CA-W-16449,"WESTSIDE WINERY, INC.",THOMAS GEORGE ESTATES,8075 WESTSIDE RD,HEALDSBURG,CA,95448,SONOMA,38.5229425,-122.878994,THOMAS GEORGE
CA-W-17430,TOM & DIANA FOSTER,THOMAS MICHAEL,3311 DAVID DR,NAPA,CA,94558,NAPA,38.2980089,-122.3356841,THOMAS MICHAEL
CA-W-17258,"THORN HILL VINEYARDS, INC.",THORN HILL VINEYARDS,5225 SOLANO AVE,NAPA,CA,94558,NAPA,38.3637594,-122.3391379,THORN HILL
CA-W-23347,"THREE FAT GUYS WINE, L.L.C.",THREE FAT GUYS WINES,22097 BONNESS RD BLDG A&B,SONOMA,CA,95476,SONOMA,38.241682,-122.480983,THREE FAT GUYS
CA-W-15395,THREE STICKS LLC,THREE STICKS,21692 8TH ST E SUITE 280,SONOMA,CA,95476,SONOMA,38.2589716,-122.4395579,THREE STICKS
CA-W-17627,"THUMBPRINT WINE GROUP, INC.",THUMBPRINT CELLARS,18850 HASSETT LN BLDG. B,GEYSERVILLE,CA,95441,SONOMA,38.6766393,-122.8630476,THUMBPRINT
CA-W-3339,"TIN BARN VINEYARDS, LLC",TIN BARN VINEYARDS,21692 8TH ST 340,SONOMA,CA,95476,SONOMA,38.2590514,-122.435332,TIN BARN
CA-W-24006,UNICO INC,TINTO AMORIO,21945 CARNEROS LAKE LN STE 1,SONOMA,CA,95476,SONOMA,38.2564761,-122.4385709,TINTO AMORIO
CA-W-22013,TITUS VINEYARDS,TITUS VINEYARDS,2971 SILVERADO TRL N,ST. HELENA,CA,94574,NAPA,38.5269106,-122.4838572,TITUS
CA-W-16027,TITUS VINEYARDS,TITUS FAMILY WINES,5055 SOLANO AVE,NAPA,CA,94558,NAPA,38.3523381,-122.3348428,TITUS
CA-W-2759,"TOAD HOLLOW VINEYARDS, INC.",TOAD HOLLOW,11455 OLD REDWOOD HWY,HEALDSBURG,CA,95448,SONOMA,38.5732554,-122.8439262,TOAD HOLLOW
CA-W-21317,"TOBACCO ROAD VINEYARDS, LLC.",TOBACCO ROAD VINEYARDS,45 ENTERPRISE CT,NAPA,CA,94558,NAPA,38.260461,-122.2739179,TOBACCO ROAD
CA-W-2955,VINCENT ALAN TOFANELLI,TOFANELLI WINES,1212 PINE ST,CALISTOGA,CA,94515,NAPA,38.5758977,-122.5778149,TOFANELLI
CA-W-21688,"TOM EDDY WINERY, LLC",TOM EDDY WINERY,3870 HIGHWAY 128,CALISTOGA,CA,94515,NAPA,38.6039738,-122.6422498,TOM EDDY
CA-W-21883,"TOM MACKEY CELLARS, LLC",TOM MACKEY CELLARS,3360 COFFEY LN STE E,SANTA ROSA,CA,95403,SONOMA,38.4722626,-122.7445677,TOM MACKEY
CA-W-23327,PETER MARK TONTI,TONTI FAMILY WINES,3360 COFFEY LN STE E,SANTA ROSA,CA,95403,SONOMA,38.4722626,-122.7445677,TONTI
CA-W-17047,TOOLBOX WINE CO. LLC,TOOLBOX,902 ENTERPRISE WAY SUITE P,NAPA,CA,94558,NAPA,38.2587139,-122.2717063,TOOLBOX
CA-W-21475,TOP IT OFF BOTTLING LLC,TOP IT OFF BOTTLING,2731 & 2747 NAPA VALLEY CORPORATE DR,NAPA,CA,94558,NAPA,38.248487,-122.275618,TOP IT OFF BOTTLING
CA-W-21139,TOPOLOS VINEYARDS LLC,TOPOLOS VINEYARDS,10200 SONOMA HWY,KENWOOD,CA,95452,SONOMA,38.4063036,-122.5419918,TOPOLOS
CA-W-22288,TOPLEG LLC,TOPPING & LEGNON WINES,1301 CLEVELAND AVE STE B,SANTA ROSA,CA,95401,SONOMA,38.4490135,-122.7274776,TOPPING & LEGNON
CA-W-16030,"KENWARD FAMILY VINEYARDS, LLC",TOR KENWARD FAMILY WINES,3524 SILVERADO TRAIL,SAINT HELENA,CA,94574,NAPA,38.5473988,-122.4883611,TOR KENWARD
CA-W-22657,"KENWARD FAMILY VINEYARDS, LLC",TOR KENWARD FAMILY WINES,588 ZINFANDEL LN,ST. HELENA,CA,94574,NAPA,38.487409,-122.437755,TOR KENWARD
CA-W-15971,"TORTUGA VINEYARDS, LLC",TORTUGA VINEYARDS,15 HAHNERMANN LN,NAPA,CA,94558,NAPA,38.3354517,-122.3266407,TORTUGA
CA-W-17529,"ARNS FAMILY VINEYARDS, LLC",TOURNESOL,1221 DUHIG RD,NAPA,CA,94559,NAPA,38.2544795,-122.3517923,TOURNESOL
CA-W-15473,TOWER WINE CO. LLC,TOWER WINES,1160 OAK KNOLL AVE,NAPA,CA,94558,NAPA,38.3559736,-122.3231504,TOWER
CA-W-21122,TOWNLEY WINES LLC,TOWNLEY WINES,3358 COFFEY LN STE D,SANTA ROSA,CA,95403,SONOMA,38.4722735,-122.7431565,TOWNLEY
CA-W-24021,"TOYON FARM (2), LLC",TOYON FARM,1221 DUHIG RD,NAPA,CA,94559,NAPA,38.2544795,-122.3517923,TOYON FARM
CA-W-3565,"TRAHAN WINERY, LLC",TRAHAN WINERY,2511 NAPPA VALLEY CORPORATE DR STE 115,NAPA,CA,94558,NAPA,38.2558378,-122.2757884,TRAHAN
CA-W-16196,"TI BEVERAGE GROUP, LTD.",TRANSYLVANIA IMPORTS,110 CAMINA ORUGA,NAPA,CA,94558,NAPA,38.229228,-122.2557289,TRANSYLVANIA IMPORTS
CA-W-21611,"TRAVAIL ESTATE, LLC",TRAVAIL ESTATE,2075 SUMMIT LAKE DR,ANGWIN,CA,94508,NAPA,38.5981148,-122.4635753,TRAVAIL
CA-W-15412,"TRAVERSO WINES, INC.",TRAVERSO WINES,1160 HOPPER AVE,SANTA ROSA,CA,95403,SONOMA,38.4787228,-122.7408096,TRAVERSO
CA-W-17789,"TREFETHEN FAMILY WINERY, LLC",TREFETHEN VINEYARDS,1160 OAK KNOLL AVE,NAPA,CA,94558,NAPA,38.3559736,-122.3231504,TREFETHEN
CA-W-3049,JULIE JOHNSON,TRES SABORES,1620 S WHITEHALL LN,SAINT HELENA,CA,94574,NAPA,38.4615461,-122.4445343,TRES SABORES
CA-W-16006,"TRINITAS CELLARS, LLC",TRINITAS CELLARS,2747 & 2731 NAPA VALLEY CORPORATE DR,NAPA,CA,94558,NAPA,38.2487267,-122.27657,TRINITAS
CA-W-21171,"GONZAGUE & CLAIRE LURTON VINEYARDS, INC.",TRINITE WINERY,10603 CHALK HILL RD,HEALDSBURG,CA,95448,SONOMA,38.579039,-122.7743715,TRINITE
CA-W-16458,"TRIONE VINEYARDS, LLC",TRIONE VINEYARDS,19550 GEYSERVILLE AVE,GEYSERVILLE,CA,95441,SONOMA,38.688039,-122.8804475,TRIONE
CA-W-15644,"TRIONE VINEYARDS, LLC",TRIONE VINEYARDS,2064 GRAVENSTEIN HWY SUITE 120,SEBASTOPOL,CA,95472,SONOMA,38.4233079,-122.8501115,TRIONE
CA-W-22026,"TRIUMPH BEVERAGE COMPANY, LLC",TRIUMPH BEVERAGE COMPANY,3148 SODA CANYON RD,NAPA,CA,94558,NAPA,38.431053,-122.294381,TRIUMPH BEVERAGE
CA-W-22772,JEFFERY T. RIGGS AND NOEL D. RIGGS,TROIKA WINES,22985 BURNDALE RD BLDG A & B,SONOMA,CA,95476,SONOMA,38.2453253,-122.4224812,TROIKA
CA-W-23179,"ACA CELLARS, LLC",TROIS NOIX,588 ZINFANDEL LN,ST. HELENA,CA,94574,NAPA,38.487409,-122.437755,TROIS NOIX
CA-W-16952,"SIX CELLARS, LLC",TROUBADOUR CELLARS,"45 ENTERPRISES CT UNITS 1, 3",NAPA,CA,94558,NAPA,38.2603319,-122.2744758,TROUBADOUR
CA-W-20085,"N&H WINES, LLC",TROUT STREET WINES,"25 HEALDSBURG AVE BLDG 20,21,& 30",HEALDSBURG,CA,95448,SONOMA,38.6037103,-122.8630696,TROUT STREET
CA-W-1719,ANTHONY M. TRUCHARD,TRUCHARD VINEYARDS,3234 OLD SONOMA RD,NAPA,CA,94559,NAPA,38.2856838,-122.3231079,TRUCHARD
CA-W-16290,H.D.D. LLC,TRUETT HURST,5610 DRY CREEK RD,HEALDSBURG,CA,95448,SONOMA,38.680249,-122.9419067,TRUETT HURST
CA-W-21523,"TRUJILLO WINES, LLC",TRUJILLO WINES,4326 BIG RANCH RD,NAPA,CA,94558,NAPA,38.3618081,-122.3121571,TRUJILLO
CA-W-17131,AMULET ESTATE LLC,TUCK BECKSTOFFER WINES,105 ZINFANDEL LN,SAINT HELENA,CA,94574,NAPA,38.4889858,-122.4282924,TUCK BECKSTOFFER
CA-W-17774,AMULET ESTATE LLC,TUCK BECKSTOFFER WINES,230 N CRYSTAL SPRINGS RD,SAINT HELENA,CA,94574,NAPA,38.5536652,-122.497984,TUCK BECKSTOFFER
CA-W-2958,"TUDAL WINERY, LLC",TUDAL WINERY,1015 BIG TREE RD,SAINT HELENA,CA,94574,NAPA,38.5487556,-122.5033712,TUDAL
CA-W-626,WILLIAM C. CADMAN,TULOCAY WINERY,1426 COOMBSVILLE RD,NAPA,CA,94558,NAPA,38.2979476,-122.2586868,TULOCAY
CA-W-23096,"TUSK ESTATES, LLC",TUSK ESTATES,588 ZINFANDEL LN,ST. HELENA,CA,94574,NAPA,38.487409,-122.437755,TUSK
CA-W-17146,"OLD VINE WINE PARTNERS, LLC",T-VINE CELLARS,810 FOOTHILL BLVD,CALISTOGA,CA,94515,NAPA,38.5746348,-122.5771191,T-VINE
CA-W-20007,"TWIN RIDGE ESTATES, LLC",TWIN RIDGE ESTATES,7878 DRY CREEK RD,GEYSERVILLE,CA,95441,SONOMA,38.7100799,-122.9618348,TWIN RIDGE
CA-W-21425,TWO AMIGOS WINERY LLC,TWO AMIGOS WINERY,13101 ARNOLD DR,GLEN ELLEN,CA,95442,SONOMA,38.3705097,-122.5167436,TWO AMIGOS
CA-W-16000,"TWO ANGELS, LLC",TWO ANGELS,7830 ST. HELENA HWY,OAKVILLE,CA,94562,NAPA,38.43666,-122.4020388,TWO ANGELS
CA-W-16658,"THE CATON WINE ORGANIZATION, LLC",TY CATON VINEYARDS,"21684 E EIGHTH ST STE 430, 440, 450",SONOMA,CA,95476,SONOMA,38.291859,-122.4580356,TY CATON
CA-W-15882,"THE CATON WINE ORGANIZATION, LLC",TY CATON VINEYARDS,21684 EIGHTH ST SUITE 460,SONOMA,CA,95476,SONOMA,38.2599714,-122.4368952,TY CATON
CA-W-23752,MOLLDOLL LLC,ULLAGE WINES,851 MAGNOLIA DR,HEALDSBURG,CA,95448,SONOMA,38.5922955,-122.8619903,ULLAGE
CA-W-22168,"V VINEYARDS, LLC",V. VINEYARDS,4105 CHILES POPE VALLEY RD,ST. HELENA,CA,94574,NAPA,38.5579708,-122.3749973,V.
CA-W-2377,V. SATTUI WINERY,V. SATTUI WINERY,1111 WHITE LN,SAINT HELENA,CA,94574,NAPA,38.4890009,-122.4481801,V. SATTUI
CA-W-20265,VALLEY FLOOR VINEYARD LLC,VALLEY FLOOR VINEYARD,4550 SILVERADO TRAIL,CALISTOGA,CA,94515,NAPA,38.5754844,-122.5495595,VALLEY FLOOR
CA-W-24047,"VAN Z, LLLP",VAN Z WINES,"25 HEALDSBURG AVE BLDG 20, 21, 30",HEALDSBURG,CA,95448,SONOMA,38.6037103,-122.8630696,VAN Z
CA-W-20474,ROWDY RED WINE COMPANY LLC,VANISHING POINT WINERY,5225 SOLANO AVE,NAPA,CA,94558,NAPA,38.3637594,-122.3391379,VANISHING POINT
CA-W-17535,VEEDERCREST ESTATES LLC,VEEDERCREST ESTATES,55 ENTERPRISE CT SUITE 5,NAPA,CA,94558,NAPA,38.2608893,-122.2732062,VEEDERCREST
CA-W-21503,VELVET ANTLER WINE LLC,VELVET ANTLER WINE,4001 HIGHWAY 128,GEYSERVILLE,CA,95441,SONOMA,38.6886052,-122.8489052,VELVET ANTLER
CA-W-16538,"VENGE VINEYARDS, INC.",VENGE VINEYARDS,4708 SILVERADO TRL,CALISTOGA,CA,94515,NAPA,38.5796557,-122.553414,VENGE
CA-W-1239,NILS & DIANNA L. VENGE & THE KIRK P. & ERIKA L. VENGE TRUST,VENGE VINEYARDS/SADDLEBACK CELLARS,7802 MONEY RD,OAKVILLE,CA,94562,NAPA,38.4495056,-122.3882755,VENGE /SADDLEBACK
CA-W-22167,"VENTURI FAMILY VINEYARDS, LLC",VENTURI FAMILY VINEYARDS,1900 OAK HOLLOW DR,CLOVERDALE,CA,95625,SONOMA,38.7273542,-122.9638793,VENTURI
CA-W-16336,VERITAS VENTURES LLC,VERITAS VENTURES,11654 LOS AMIGOS RD,HEALDSBURG,CA,95448,SONOMA,38.5785581,-122.8367862,VERITAS VENTURES
CA-W-16491,"JACKSON FAMILY WINES, INC.",VERITE WINERY,4611 THOMAS RD,HEALDSBURG,CA,95448,SONOMA,38.6132582,-122.7686217,VERITE
CA-W-16759,VERMEIL WINE GROUP LLC,VERMEIL WINE GROUP,1251 TUBBS LN,CALISTOGA,CA,94515,NAPA,38.5958836,-122.6065815,VERMEIL GROUP
CA-W-16822,VEROTTO LLC,VEROTTO,21481 EIGHTH ST UNIT 1,SONOMA,CA,95476,SONOMA,38.2627706,-122.4421235,VEROTTO
CA-W-16691,VERSANT VINEYARDS INC.,VERSANT VINEYARDS,3292 OLD LAWLEY TOLL RD,CALISTOGA,CA,94515,NAPA,38.6200127,-122.5936393,VERSANT
CA-W-23237,"CHATEAU POTELLE HOLDINGS, LLC",VGS CHATEAU POTELLE,45 ENTERPRISE COURT CT BLDG 1-4 & 7,NAPA,CA,94558,NAPA,38.260461,-122.2739179,VGS CHATEAU POTELLE
CA-W-21360,"VIA GIUSTI, INC.",VIA GIUSTI WINES,7782 GIUSTI RD,FORESTVILLE,CA,95436,SONOMA,38.488172,-122.9018596,VIA GIUSTI
CA-W-21502,"VINTAGE WINE ESTATES, INC.",VIANSA WINERY,25200 ARNOLD DR,SONOMA,CA,95476,SONOMA,38.2084768,-122.4517996,VIANSA
CA-W-22666,"BRETON WINE COMPANY, INC.",VICE VERSA WINE,588 ZINFANDEL LN,SAINT HELENA,CA,94574,NAPA,38.487409,-122.437755,VICE VERSA
CA-W-15652,"VICINI ENTERPRISES, LLC",VICINI ENTERPRISES,2030 BARLOW LN,SEBASTOPOL,CA,95472,SONOMA,38.423836,-122.858712,VICINI ENTERPRISES
CA-W-23950,"VIDA VALIENTE WINERY, LLC",VIDA VALIENTE WINERY,335 WEST LN,ANGWIN,CA,94508,NAPA,38.5635302,-122.4655433,VIDA VALIENTE
CA-W-23229,VIGNA DEI GATTI PARTNERS LLC,VIGNA DEI GATTI,4266 E THIRD AVE,NAPA,CA,94558,NAPA,38.2974723,-122.2265003,VIGNA DEI GATTI
CA-W-16487,VILLA DEL LAGO LLC,VILLA DEL LAGO,1551 SAGE CANYON RD,SAINT HELENA,CA,94574,NAPA,38.4843551,-122.3446062,VILLA DEL LAGO
CA-W-2908,"AL DI LA VINEYARDS, INC. & ARGER CELLARS, INC",VILLA HELENA VINEYARDS,1455 INGLEWOOD AVE,SAINT HELENA,CA,94574,NAPA,38.4859601,-122.4510657,VILLA HELENA
